Date,Disaster_Type,Temperature,Wind_Speed,Rainfall,Population_Density,Infrastructure_Quality,Impact
2020-09-26,Hurricane,23.111798591535766,187.38271718426486,108.30287680888091,1067,High,7854315.568018782
2021-04-26,Hurricane,40.281357064816646,242.94887841194614,124.54090043358033,481,Medium,889076.9205100449
2015-02-20,Hurricane,24.400437527554296,112.31824589092348,504.3373985351385,2637,High,1496404.1185953417
2021-05-12,Hurricane,38.66797415328021,215.95318299319888,588.3312204056025,2432,Low,5790817.265871338
2013-11-07,Tornado,41.756164344322045,143.6364530221068,687.7151284523169,2623,Low,6074704.484151236
2014-04-26,Hurricane,28.014522587295886,43.522737948087205,752.5092406449945,2655,Low,6900182.474064745
2015-05-20,Earthquake,42.298294315631765,174.20257180992868,161.36364590915343,958,Low,3995788.7253698455
2011-02-11,Tornado,26.319541618895784,130.79145179582594,247.81798777923925,2063,Medium,7761596.822771546
2010-07-15,Hurricane,43.92235249470325,164.39859819676533,192.25830459586453,2607,Medium,9746150.136197297
2014-11-16,Wildfire,17.67868573576719,222.97341608005792,287.0092539729102,258,Low,2783839.936490842
2015-07-18,Earthquake,35.61057799509729,112.9064698107313,731.7320859389995,2034,Low,7059983.3037256645
2020-04-03,Hurricane,29.81442121370786,225.7885176882521,460.09005355148923,107,Low,9291839.658712054
2016-06-13,Wildfire,26.62946416366941,188.91390849900546,590.5535178595993,2057,Medium,6894238.949908722
2018-01-15,Flood,33.98135636245803,124.70820684010627,392.09538890142557,2913,Medium,6842984.036578169
2010-05-02,Earthquake,36.11571274902994,152.7894232362011,23.086330668899624,1418,Low,2315348.4339435454
2021-07-19,Hurricane,15.130898089509273,84.7673774671578,51.35638879825146,1087,Low,5397788.9831649605
2018-12-30,Wildfire,20.00859266241596,245.98133843599967,430.3384250143086,1432,Low,5668976.151685343
2018-03-22,Wildfire,36.391381519029565,168.50103494734702,575.0312278560206,426,High,7031282.668313933
2012-12-16,Flood,34.991562407346194,15.742478861674325,172.2644220229852,2340,High,9968532.353972208
2019-12-29,Tornado,43.981425153860314,85.02236690826214,577.5276591938432,1042,High,433073.8431832446
2016-09-29,Flood,37.83113370752349,157.7120362709691,648.53261878681,2988,Medium,745803.3465481197
2022-08-09,Earthquake,43.52318123194014,18.80165306081375,329.51798268968895,464,Medium,871705.6873660957
2010-10-22,Flood,36.07621504604421,10.851626873189979,597.135386275284,443,Medium,7455493.431440672
2010-12-31,Flood,23.941566259183297,115.25593868431163,323.22396026276795,778,Medium,1449902.5715964993
2014-11-27,Flood,18.160947667525694,86.50909402470415,542.680503564016,407,High,6262273.557454417
2011-07-06,Wildfire,38.45471590034806,112.38315896812564,611.1976394556344,1649,Low,3314221.8911452387
2014-10-29,Wildfire,34.32447664427748,69.35986092060126,793.5412946464886,1231,High,4627467.566486038
2021-12-23,Hurricane,16.445580371798886,45.355848001030324,276.3173296508769,2771,High,2235065.282192398
2021-03-31,Wildfire,25.80151397702935,173.84012246018273,328.83262445968916,2115,High,8674454.956914967
2020-12-24,Tornado,43.703994464528584,131.06992348561113,132.49604752813707,2825,Medium,5902888.209213961
2022-01-13,Earthquake,30.012034371306036,54.03778175609487,163.25844672144552,2658,Medium,9451176.3094643
2011-01-09,Tornado,27.98187408059114,83.29940943369958,554.7160020787022,1641,Low,5788502.872072862
2019-12-02,Wildfire,28.73098815477882,149.99293737751486,733.6364721235808,204,Medium,1326689.5029097719
2015-01-21,Earthquake,21.26648172015491,22.696190326757073,315.68396132899244,1640,Low,1791617.2950009068
2022-08-12,Tornado,26.061215125943857,41.12598727021399,143.875557468433,1604,High,9891832.366041688
2022-12-07,Wildfire,26.094397679615298,22.94517300631058,228.07959950639525,536,Medium,7283095.453575591
2010-11-12,Hurricane,16.570650605624174,204.01774651495913,364.0413638465109,2248,Low,587859.6252879875
2016-02-11,Wildfire,38.02702885553755,189.34026213694227,232.5202634922947,1432,Low,7067431.949843181
2014-07-13,Hurricane,27.49513295711637,189.56166831041799,186.86326649749302,2465,High,4180513.1634151554
2011-09-28,Flood,39.6653966044927,180.49970915162686,588.7875910056637,1120,Medium,3141363.029549586
2020-12-24,Tornado,40.510440033596865,168.99942879911796,6.275936992498554,2304,Low,1625201.8579322894
2014-08-07,Earthquake,21.359821640959744,121.86301926765287,431.3844218691865,2547,High,8415049.150109999
2011-05-13,Flood,34.72060446510386,162.35815005924317,635.0134456238031,1556,Low,732029.6519920969
2011-07-05,Earthquake,29.16845412488945,14.398580923053789,212.98262905397456,1925,Low,2969371.077558439
2010-10-28,Tornado,41.40470213764455,157.25878355091223,482.6332084896139,973,High,3133190.6488744733
2010-06-07,Earthquake,21.472220375293624,195.58003785653491,535.1200844948943,2794,Low,1692962.3112386535
2017-12-23,Wildfire,35.33439600930133,127.5877982941756,524.0197571240719,2667,Medium,5131030.344540016
2017-01-28,Tornado,33.23256366758167,92.59076546467305,356.67970735897416,2240,High,215856.00542783696
2017-03-02,Earthquake,23.859044327154983,72.96955002623989,277.26239030062334,1120,High,3079657.60256305
2013-06-05,Tornado,19.098027109535177,162.48650228971022,668.7392584222507,240,Low,9342931.495927334
2018-10-16,Wildfire,34.549192814318296,174.73629366432763,606.7567655998914,189,Low,3174242.7364858566
2010-09-13,Tornado,37.15792374396992,218.38706196632293,257.00413873113,664,Medium,3668547.932356841
2011-02-16,Flood,24.468820312900498,88.87185020294272,82.41535555376487,1564,Medium,4784333.977517309
2011-03-12,Wildfire,34.34497812066941,193.59421530946847,57.44603635637535,673,Low,5660764.4110296
2010-01-12,Hurricane,26.8539272283451,142.5321769263878,75.42078231914884,1389,Low,8106215.583725366
2022-05-31,Tornado,36.396206498478534,221.2949402161294,466.2954889536342,1395,Medium,1984180.1092445746
2020-11-22,Wildfire,20.976458246821593,134.3139665324271,41.32974066319175,136,High,8730289.134206316
2021-05-20,Earthquake,41.70645007908523,131.81930795750196,269.54149997123073,1967,Low,7599738.6357245045
2015-04-28,Hurricane,23.622287893967393,146.57988495302274,602.5597615313835,331,High,7254238.313149397
2021-03-03,Wildfire,26.033579632684585,188.58226200989643,235.47853321230247,2861,Medium,959365.2797748889
2020-12-03,Flood,16.742758562410494,241.34916731297292,610.6464617441038,1147,Low,314242.8307483883
2015-07-19,Flood,18.345366369638292,23.023021782862585,596.3736305656442,502,Medium,5980725.738990031
2015-04-10,Flood,30.475857081369846,18.091477585799204,196.66170610657306,96,Medium,8645026.228979295
2017-03-17,Tornado,23.027780301839144,234.69983266479792,583.0577440741964,1661,High,5885970.494992295
2015-08-03,Flood,40.064406772265826,134.8195282519605,598.2213106176806,2128,High,2211025.167910755
2012-08-25,Flood,15.440801659648615,155.65123856889934,317.96314053362147,2631,Low,996146.989697211
2020-10-08,Earthquake,26.372821460158086,123.19378239070856,168.33638699321457,2114,High,7026004.882895576
2013-02-15,Earthquake,25.12036640307278,27.94607588883125,417.0166455134953,1733,Low,7245525.745446314
2020-05-26,Tornado,15.57982892752803,193.1818977125733,737.1180704001571,1308,High,1808063.8368023757
2017-05-16,Wildfire,18.731051970015308,188.0700380467038,511.6933859456496,441,Low,379084.1234157091
2015-02-24,Flood,27.40928024755906,81.36731376573894,138.33799810180895,403,Low,4142006.7809096505
2013-10-11,Wildfire,29.7859375334234,80.0286150809581,546.205539786816,354,Low,5868915.151116919
2021-08-22,Earthquake,27.12869241764607,210.27113832185205,341.76242182546764,1672,Low,7089423.854715193
2010-09-28,Earthquake,30.928130352362814,22.727528146625023,473.2230378842984,1623,Medium,8118455.590613738
2019-07-22,Flood,32.853950247170445,220.87076134735864,587.2512280184864,1613,Medium,6144320.53033665
2011-03-14,Hurricane,15.297714633835069,67.88211402449903,411.95788121155584,1662,Medium,1197718.0251250018
2020-07-04,Earthquake,28.922854783605118,150.28126320009602,651.1871796586469,1998,Low,6857558.554209907
2012-03-28,Hurricane,43.90497722662765,234.31857385543555,577.7244634533022,2606,Low,9843348.764659332
2017-02-08,Tornado,30.57096840388646,171.14001287647838,492.0586720148085,761,Medium,9065287.387514299
2017-08-20,Hurricane,35.32626802376859,106.53530405442396,120.63425266588119,1468,Low,8729522.201768175
2019-02-11,Hurricane,24.355915737506496,173.93588118182672,668.7592887292546,2782,High,3091484.5182475746
2020-09-21,Earthquake,38.21974134458287,89.2750108975107,748.7244682558528,835,High,7532802.946894607
2013-09-26,Earthquake,38.18764445628345,72.92831200555061,109.57209904743586,906,Low,8525924.11505494
2016-04-28,Flood,30.63888142962417,249.18740309399652,390.5929035467444,226,Low,6815429.425849505
2012-01-10,Wildfire,44.280414698376404,188.943606639048,207.1109935764036,1479,Medium,2580561.390023007
2019-04-27,Earthquake,18.766506442879603,162.95639445854533,603.6186459404516,2398,Low,9542956.321562087
2013-11-02,Flood,15.50842994668743,92.0459625887331,577.30370880376,2542,High,4563112.173440891
2010-08-04,Tornado,38.10474635271288,17.0444031429868,112.70809645631897,2118,Low,1385075.030792206
2015-10-25,Earthquake,39.214666120946475,12.608934628613124,701.6218170093098,760,Low,1186801.1610681808
2010-04-03,Earthquake,18.60621687361729,140.7744075849557,144.77845118240182,2798,Low,6510437.974260553
2010-05-14,Wildfire,22.96748498875818,191.6980166545675,637.807220518486,1917,High,4433325.499525717
2012-09-13,Earthquake,15.526570900998868,136.6579016587445,365.5842877024039,201,Medium,1035390.3642717398
2014-08-25,Tornado,23.799258323416943,210.99234262508307,262.61783484652096,2956,Medium,7429609.264345337
2018-12-22,Flood,38.194256217560145,13.1895006078393,126.59141013937081,1516,High,8013319.155860335
2011-06-18,Wildfire,30.53881583137737,94.85425872435532,134.09140491730352,145,Medium,7281614.744785869
2020-02-25,Flood,25.44286779504864,63.082245837673625,529.5124437607202,1148,Low,2102382.689071728
2011-03-19,Wildfire,26.15217884718991,114.5818771984949,440.34431035769643,2975,High,6928777.014361087
2018-11-06,Flood,15.040608771464045,22.732216332560007,97.66833732098617,689,Medium,206155.74865441245
2022-08-05,Earthquake,23.994015826957074,238.76225218491277,90.15828835066016,1206,High,3120610.182816251
2021-10-12,Flood,34.393762249137914,59.697573261993426,57.84845981823317,2497,Low,4048333.160934683
2018-04-14,Tornado,44.225833314490714,230.96540499347827,595.0138778988353,2343,Medium,8368944.793966466
2013-07-05,Flood,40.411824809516986,109.34382298398704,569.5056681834313,161,Medium,3964904.2933871024
2011-02-12,Flood,15.707848939365874,246.4534126475284,46.74479268366012,1243,Medium,211567.51727504306
2013-02-07,Wildfire,41.956818140245176,140.74430394775163,448.21606047757837,1672,Low,3588229.4770972934
2022-05-29,Earthquake,38.49595239895878,233.05405172307283,67.74092419415192,1683,High,5039348.573756943
2010-06-23,Earthquake,38.411283707129414,6.310502230084597,722.9966164871533,1211,Medium,9495147.388060456
2012-01-03,Earthquake,28.739872770107144,188.31850751432052,725.693935344106,1667,Low,9416239.607516494
2020-11-18,Wildfire,26.940158788635085,226.24741001011628,558.586391850504,1309,High,1890652.9783919745
2010-10-24,Tornado,24.087471864995777,39.23153890984375,740.95113715156,1721,Medium,1932950.7632205703
2022-06-26,Wildfire,16.970845768630973,28.550833674377117,649.1624243309525,2891,High,1717476.4189990498
2014-05-16,Flood,21.847060904810974,109.02028876055911,662.8308607416395,1644,Medium,7910327.130899622
2016-09-26,Tornado,22.39810904934074,233.75133200256911,455.76628045594657,2213,High,159618.19964722305
2012-08-19,Hurricane,29.52231209130605,137.88470724665748,244.84735857294072,1545,Low,1359054.2620995857
2011-02-25,Earthquake,37.42333219790082,134.2268336118244,174.23929209313727,1274,Low,5425800.35327658
2020-09-26,Tornado,29.214294851938398,39.57589898333386,261.76001763114334,341,Low,2550864.4621789786
2015-09-27,Earthquake,16.73533348341482,5.1934302178386025,502.7963440712496,2439,Medium,1014328.9365686947
2014-12-17,Hurricane,43.73369402964612,203.484322232638,138.12522866591914,1064,Low,3662792.3221049597
2021-06-06,Hurricane,43.281729572823366,26.455767931628365,206.9121893098573,1683,Medium,2814655.290096423
2010-04-26,Flood,38.55568629445225,160.29320559015437,374.44869023637153,1289,High,5159932.634491417
2014-12-20,Tornado,44.73983704692662,229.0810313562219,186.44007881969245,1709,High,9794412.57891894
2019-10-01,Hurricane,31.33446998400789,56.119718723815595,470.91493577284933,634,Medium,1330615.9044676926
2018-09-12,Earthquake,43.88305050759618,167.99184487804314,738.5408227650639,1963,Medium,3789994.3778575337
2018-11-26,Flood,17.268151218502524,24.281151293339818,598.4714925625011,2076,High,9326651.6769375
2018-12-06,Tornado,25.970422447841138,152.9200102402152,533.1412913191305,1542,High,8781043.130588843
2015-06-22,Flood,21.761438040202975,45.16327163353467,466.177180787023,76,High,4003283.244364378
2010-05-10,Earthquake,20.8749925240281,185.30862232621863,390.3583274056519,1750,High,7019637.318745391
2011-09-18,Tornado,19.22408846678028,78.80166722450751,149.25108770772778,504,Medium,969784.434455321
2014-04-03,Earthquake,33.672409246979896,118.53079715713832,715.7683643414924,967,Low,7154156.44988179
2019-10-09,Earthquake,38.43965567241915,151.86048279676731,198.82880161026907,2677,Low,9731291.52189894
2016-04-11,Flood,32.34895198261082,46.9619856132287,73.04710206252861,63,Low,5421132.713058497
2010-03-20,Tornado,19.408881287646288,186.70126556131711,600.0121433829562,2195,Medium,5035053.247640701
2018-09-27,Flood,39.333713098004125,79.14688345601957,140.49242746493312,328,High,1954454.3350489123
2016-10-12,Tornado,34.078641214911855,167.2811056786246,297.51679963294083,2013,Medium,6374503.16918219
2013-09-06,Earthquake,26.644971183809865,43.77934742134654,22.627942632783782,539,High,5945329.0797112575
2016-07-10,Earthquake,35.223908866081885,173.5888265055558,109.65435403235846,1034,Medium,6554137.28880993
2013-02-02,Flood,22.797149377284985,36.40607783856312,138.56290460792965,1010,Medium,358224.538178746
2011-08-26,Hurricane,25.355766254826314,109.21234158614598,43.52810220014236,1832,Medium,5532362.534655828
2012-04-19,Flood,42.52457529395971,65.56548806602481,525.3255652982762,2721,High,5989854.950623993
2022-08-01,Flood,23.71513517014261,188.35193610990473,669.6062366424937,2304,Low,2154548.3405867415
2011-03-22,Tornado,29.099648044738096,69.19857610418427,298.6523250927528,1937,Low,2162495.2891365066
2012-09-08,Wildfire,41.70423412188044,221.0207400668721,699.6611813745606,1919,Low,2834559.868258403
2014-10-07,Hurricane,36.23164050802582,223.49595179462014,170.6772596481012,1646,Low,7146043.758099652
2015-05-23,Hurricane,16.86609678494108,53.12812222958253,260.3123388489916,2694,High,6102034.02897048
2018-05-06,Hurricane,19.41909132836911,155.39225652689245,120.58959442493472,2792,Medium,8473050.196566265
2013-02-19,Wildfire,15.235247723157505,26.49082222139126,496.4473563351989,1312,High,3027019.861246672
2010-01-24,Hurricane,33.92765370687491,100.92658940239915,335.89567269624547,299,Medium,9129473.79289435
2011-07-23,Tornado,28.43020276231255,179.7638237278117,490.62667747351895,1656,Medium,7462691.003635248
2019-08-31,Wildfire,19.028245527068265,166.55869547822948,609.3399243153468,789,Low,4010615.5331356
2018-07-20,Wildfire,43.738023631703115,158.05166400461894,436.56241282635875,355,Medium,1043094.4496920136
2016-07-06,Flood,30.8897917183686,74.22251159729868,502.1042839214303,1856,High,2644138.258626077
2013-02-05,Wildfire,22.256798823386674,97.61611261142849,748.2002515154663,1986,High,9572005.350427018
2010-11-03,Earthquake,30.018107134641227,30.221805451570113,239.2514476870745,1875,Medium,3172597.4212523857
2021-10-29,Tornado,35.38860998205323,181.16059100623224,287.3311509071625,2815,Low,3366019.505475738
2012-09-16,Tornado,17.287176539206936,128.45275521386202,574.1626893674695,232,Medium,1976930.4178673984
2022-10-28,Wildfire,23.241114451436758,178.64757992468537,489.0444136443094,2742,High,8087820.9512737775
2021-10-25,Hurricane,39.20896472651981,65.99116357523383,142.82632363177186,79,High,2828877.8793985457
2018-04-13,Earthquake,28.78994611207984,84.48736601559122,300.9178480083921,1461,Low,3369556.658851671
2012-01-29,Flood,31.397314260968848,86.88275762872809,374.27041049977197,816,Medium,4202046.2734731035
2022-07-05,Earthquake,27.98448006628408,11.30689038806797,335.51187037471146,664,High,4393909.969768636
2016-08-29,Hurricane,16.316998279290154,88.55672884350277,142.61984665763262,1054,High,4172273.825108715
2011-06-21,Earthquake,19.972493394604676,201.8096205119182,739.5440734274098,2171,High,5087062.584209814
2011-05-16,Wildfire,28.36624916225673,224.83813145868595,609.8550093551806,73,High,8163677.508202393
2017-11-24,Earthquake,21.275563962237833,131.96348733080222,385.0846656862818,2525,Medium,8210921.903346018
2012-08-03,Wildfire,16.49937085979036,116.59791532870896,544.0488226454693,1105,Medium,8003300.024257135
2011-05-20,Earthquake,40.309489921554714,12.552031581345712,717.8261377084175,2960,High,1101135.9072532263
2012-12-28,Flood,44.43577587492348,220.40506270841874,108.93931388925697,2436,High,8016820.15242066
2022-03-25,Wildfire,38.79428621990218,8.187502289338816,200.29844056558215,2020,Low,1290492.5575171101
2016-04-25,Tornado,40.61354765114001,236.46376965150188,434.160997805316,2054,Medium,1334765.323517354
2018-12-15,Earthquake,22.259313909511363,124.85798092858221,639.2082970818869,1588,Low,9483841.439186111
2021-01-12,Earthquake,43.81880926539599,88.77395092580802,29.003916353221904,2609,Medium,8212038.662584859
2015-07-06,Tornado,20.90777113360285,231.43351653645172,787.2145201570884,721,Low,5568863.621993286
2022-10-13,Flood,43.54289431085497,10.9757933119737,363.92528230591773,2974,High,8762205.024330836
2015-06-19,Hurricane,44.84457881897853,147.44909924292634,287.3849124973784,620,Medium,9894709.961263442
2022-11-26,Flood,36.35168417238146,139.48846850233772,234.1795502718175,813,Medium,6145356.459654598
2017-10-12,Tornado,44.43431195375466,58.73349829678861,139.4853661206973,1292,Low,6167694.526117029
2010-08-27,Flood,32.08619338701311,110.0774206808016,633.2591271440223,762,High,7568827.588683287
2018-06-24,Hurricane,22.78625349528271,164.8046814562237,764.3313317968772,2686,High,2398175.6284167944
2018-05-13,Hurricane,28.109876569968627,183.14714323607225,330.91580387631853,816,Low,1754536.1290361136
2015-07-28,Flood,32.806828061363575,5.175630383112047,761.936555802765,1832,High,7619849.425149218
2015-11-24,Wildfire,17.19244686081045,234.52909037229875,659.0380923480274,1343,Medium,3514557.470441613
2010-12-02,Wildfire,33.67029793851738,45.308716236239036,384.8409019810546,2916,High,1437196.5274287467
2020-08-04,Flood,44.435335102868834,62.227206384478,539.2209433009061,1724,Low,3217289.486585723
2011-08-30,Hurricane,20.703229493511827,69.55099419499281,347.9873433363704,2175,Low,3650504.9919582964
2014-04-07,Tornado,38.7778534886515,14.265933455248652,446.97872657004194,2107,High,9655753.829106338
2013-01-23,Hurricane,42.236963813388584,35.147770279629604,46.43706961480305,1541,Low,7009801.13977044
2022-11-12,Tornado,43.31104778460663,246.6557311213197,557.0107802404265,1409,High,5355477.542257366
2015-11-20,Earthquake,43.804068132163415,82.22810065743508,42.259715587309366,685,High,9691844.07295779
2012-11-16,Earthquake,30.643789161644158,33.24876713306709,653.6679575357196,1259,Medium,9041083.430694388
2019-10-10,Tornado,44.31923723974511,31.212858987782713,659.957543568446,2689,Medium,5168808.480480181
2010-09-10,Wildfire,37.71930621403317,181.2676920791431,189.66183004497168,2815,Medium,9066228.390232109
2021-04-10,Flood,19.850143087108858,214.369322687997,258.93022482864023,2662,High,4102616.1148203
2022-07-11,Earthquake,29.307003194039098,67.95331337957512,385.0483028466346,1741,High,2381164.587030584
2021-10-31,Wildfire,36.549935261160115,10.122830522132567,477.3303255459852,1347,High,2403513.9505386427
2014-11-22,Flood,22.420209474572502,59.65705451911217,229.88292939359738,2507,Low,6656923.691977055
2011-06-01,Earthquake,34.218455506466626,18.846344245205547,473.98912370554,407,High,5060596.175002043
2012-09-29,Hurricane,34.998014371398575,30.33175947436017,238.2296585834391,1720,High,6623613.385353922
2016-06-21,Wildfire,19.88099231425698,110.71948936267238,44.39257685684854,2195,High,6892152.046195482
2011-09-10,Earthquake,31.952559373582687,61.33000086109998,2.0220398655271588,1056,Medium,320996.4416874044
2022-02-23,Hurricane,38.148807329358235,131.40674023872873,80.92084633474288,290,High,634991.9642442332
2021-08-09,Tornado,29.966869936078258,67.10596954801164,633.8005601312145,2654,High,5373509.4932533745
2015-09-13,Hurricane,15.363093503283222,235.43163877022218,769.1450499066697,2808,High,1991251.2298247614
2013-04-27,Tornado,15.271154072378765,226.95627214193482,341.5729594249754,1876,Low,6362084.311163953
2014-09-17,Tornado,25.710880319100365,143.86749572756418,410.1471627599542,1314,Medium,5566638.817789416
2021-08-15,Earthquake,42.78582205295346,91.83387803690961,117.4785352587409,205,Medium,5899027.547871823
2022-05-27,Tornado,21.860303388108264,98.38098609851022,440.8250821441256,401,Medium,3094308.2603270058
2018-02-28,Wildfire,34.03091066615062,105.90380937040176,115.72392160558147,93,Medium,6434450.712151177
2010-03-31,Wildfire,21.662276120799618,183.2569339230613,488.97146495906406,2689,Low,8311977.101201728
2018-08-24,Wildfire,24.650099689786458,115.65155390211528,746.6069340646831,187,Medium,9980905.410563149
2013-04-10,Wildfire,40.44126268804452,214.89883689394486,156.55883144243168,2017,Low,8400599.423104921
2015-04-01,Tornado,36.8658432680984,236.3032225529393,611.6509744456816,2533,Low,5619237.72083148
2015-01-06,Flood,17.861978319396318,87.3068075778388,18.801938254659234,803,High,2014952.9576315698
2013-06-30,Earthquake,27.86106062959301,142.37014793704162,300.3977930572968,192,High,6846314.173586227
2022-01-14,Wildfire,15.875092909357933,28.288851523978284,88.59880626440724,1896,High,9382772.477023983
2014-07-17,Tornado,29.42670439809027,54.11491670275795,281.9803532765595,2359,High,2197478.743349794
2016-08-05,Tornado,34.87302035103204,106.29911284398922,138.82953571110681,2609,Low,2634356.6432131133
2011-03-27,Hurricane,18.555078707944546,55.51966539593582,298.6439920983099,2770,High,1575184.5797753464
2022-11-05,Earthquake,23.666548167274968,219.7573202432358,334.01824488602426,111,Low,7393544.271901377
2010-03-26,Tornado,26.93509876506471,43.780132734479025,240.4728982247347,1640,High,4124958.8838942265
2022-06-11,Flood,42.585930739681494,116.63690128050753,525.2975595785033,1496,Low,720686.8249752023
2015-05-27,Wildfire,44.79765046268892,153.39631391266954,735.0816410071277,1469,Medium,8762004.915753774
2015-11-18,Flood,16.347338969868474,174.50665749940688,320.4762992842179,2069,High,5620951.85655541
2015-05-04,Wildfire,37.83023770486176,98.85199558299415,153.87452518001714,2128,Low,3377833.490803522
2015-03-15,Tornado,26.151721992070296,217.9292718375585,216.57820655678668,2899,High,3505431.46300486
2018-09-28,Hurricane,26.773745586884402,144.23819201409177,683.2006587970952,1242,Medium,2973487.079889977
2018-02-04,Flood,37.62794920041068,112.67940620965018,457.3117786161183,2363,Medium,4609253.706687154
2015-05-16,Tornado,42.552792964362254,21.473955342748972,364.0088258455658,2405,Medium,3436712.7160326354
2019-10-07,Hurricane,43.52785783507645,118.84891976906543,119.70937720714136,2556,Low,5524668.410299033
2015-06-08,Hurricane,32.31367758114962,206.08028099985393,359.7818466590256,383,Medium,7757820.797485813
2022-04-27,Earthquake,25.713634779015084,155.5625494642223,222.79360268590932,2612,Low,6777166.706099298
2021-12-09,Hurricane,38.62647257576337,208.879801163634,754.5305022826793,2538,Low,3015123.23826576
2014-09-12,Tornado,22.530041497869007,126.03285929682988,707.2560875325851,2770,High,5334536.014243815
2015-12-20,Wildfire,31.92222086500553,34.02311774814805,67.1220334625584,2488,Low,8417248.983131282
2021-12-28,Earthquake,25.757353845746195,8.341762229790863,413.3227914089943,1845,High,775241.7239529821
2022-09-02,Wildfire,34.69893221123628,79.28878894605484,180.04667641173765,2657,Medium,875142.9431703571
2021-03-10,Hurricane,22.211967386805206,176.00766551695915,328.6216716194325,303,Low,5606083.673692559
2015-02-24,Flood,20.747788372044774,198.61367646571497,701.4783986011652,1473,Medium,6427239.771059052
2010-12-29,Hurricane,42.54717260026311,77.45944448198071,422.01161591083587,1077,High,2192988.8561814507
2020-10-10,Hurricane,18.054110488486106,126.43521061639554,267.37223469660785,1961,High,7477679.254246029
2012-08-22,Flood,30.17873723204795,108.17413158635,166.31068328399766,2216,Medium,6498007.432703202
2010-08-07,Wildfire,21.625583488890268,105.57808216609983,640.2598875251914,1045,High,9240563.755539237
2018-01-01,Wildfire,16.167898899770023,61.68043473403687,499.6144122914777,519,High,1772646.5983995134
2013-04-24,Wildfire,16.080564548742792,38.4109207322173,374.45236834098495,1543,High,7538605.227044306
2013-11-26,Wildfire,20.25665316317482,53.18869676664721,173.98748309038243,2882,Medium,928066.5967743435
2010-12-05,Hurricane,41.00311063518001,18.556434855019795,267.3970993257051,1937,High,5696394.854227185
2012-05-26,Earthquake,23.4743623193108,53.542031746776374,767.8747413908148,1573,High,5563761.881041544
2016-02-02,Flood,43.513775117258874,7.2542199182179665,416.0719500846675,1143,Medium,3945011.9420027323
2011-09-08,Flood,32.44866878967581,158.67830815581468,320.55942499460235,743,Low,8461254.361918814
2014-04-27,Earthquake,28.098425693062982,82.5119748099823,417.13763387865913,2962,Medium,143269.38338152113
2022-08-08,Tornado,32.40266504008363,243.42045429959262,623.190804719687,2873,Medium,5249776.078795356
2017-01-18,Tornado,30.50095155678803,52.460677440192974,272.087149202295,1443,High,2249820.1433683555
2022-09-10,Wildfire,37.76328761271975,89.72799972585051,142.96489674608708,2094,High,7460636.329252685
2020-12-15,Tornado,23.474881979185568,92.67108386717564,467.94889467123824,230,Low,526367.520430362
2013-12-24,Flood,25.591511748009072,7.0706165353028325,532.1632827848538,1270,High,8332391.412997618
2011-05-06,Earthquake,41.82282907599752,210.60594849466744,570.1744023668397,96,Medium,8397113.04439882
2018-10-14,Flood,43.393695394512164,12.838642735359556,705.5900726129037,683,High,8345373.522794679
2019-06-19,Wildfire,41.776746824594234,235.34405950866415,296.93929655129045,1213,Medium,1610428.4146534316
2013-10-15,Earthquake,27.583439818719405,223.55821601793707,60.28391698311344,1738,Medium,6341024.533754344
2014-04-27,Hurricane,38.410965090206446,136.20286944106107,766.6788669047538,1613,Low,242236.8559155571
2021-10-16,Tornado,29.290071999032964,138.18091585326655,348.00954194998013,1500,Low,8494829.653763078
2015-10-22,Hurricane,29.926195564383065,165.1755911242583,498.60600773850507,638,Medium,7257454.415735343
2022-09-18,Earthquake,21.14040327171852,99.82725292404731,533.0442585026339,1927,High,5358421.935902601
2011-12-20,Tornado,32.73390909775549,163.5694594324746,437.2109669609628,2407,High,7332855.18765651
2021-09-13,Flood,20.58407693260044,15.968255228679283,164.2060237890161,2371,High,1033808.5568525449
2018-04-29,Earthquake,24.946940972015813,18.241668700683007,604.1144400929131,1612,High,5333692.738550877
2015-01-07,Tornado,40.65090604859805,117.02145280678837,643.0015794432653,889,Low,2983637.26898281
2011-05-30,Tornado,21.212274276325658,139.65746377097855,442.38046881395184,1463,Medium,9728932.685907433
2022-09-20,Hurricane,17.134748555202982,222.51532188227566,390.84892846787324,2556,Low,8585467.711176626
2016-01-05,Hurricane,17.07022777838449,30.641855307434582,91.15054650238825,782,Low,7359429.388756371
2018-07-07,Hurricane,43.22353561509324,206.5487421625029,67.16132919982707,2458,Low,9344101.588972347
2021-09-03,Flood,30.207613138855038,56.46159763655705,271.651876450823,1067,Medium,3533748.71519819
2021-09-13,Hurricane,27.28236215451055,101.5504938849578,248.6769244139146,2759,Low,9018710.999982994
2017-01-09,Earthquake,39.32635743023755,82.56759653271617,762.925160770617,2796,High,3319858.497856432
2022-11-15,Tornado,40.07477783731548,103.03804185202274,626.8981939547439,1504,Low,7354687.524942415
2021-07-04,Tornado,24.96573099346814,41.87139702778346,527.9394362072479,2982,Medium,7390527.426586846
2012-05-05,Wildfire,35.80854172421385,128.37466822887097,414.118471214084,807,High,281663.7768955254
2012-07-16,Hurricane,38.1336844755566,201.402434508685,133.89402458132108,2052,High,3674491.012954132
2017-04-12,Flood,34.63952060597863,113.17583254282975,782.7653377474271,670,Medium,292383.4568441291
